Centroids,827531,234356
,663015,413642
,416006,169335
,605293,576091
,821976,734454
,858430,540636
,596944,628660
,669765,864827
,153382,454970
,365947,481162
,602089,393883
,606681,531467
,547094,568803
,676732,583283
,326923,818946
Data,664159,550946, party#0
,618600,551446, party#0
,582015,546191, party#0
,604737,574591, party#0
,627968,574625, party#0
,671919,571761, party#0
,627912,593892, party#0
,601444,572693, party#0
,597551,556737, party#0
,605107,563429, party#0
,612485,518009, party#0
,560237,500154, party#0
,597428,569940, party#0
,613871,550423, party#0
,606300,566708, party#0
,544056,577786, party#0
,604973,574773, party#0
,555904,640401, party#0
,598634,619900, party#0
,614279,599251, party#0
,688015,533535, party#0
,597418,538362, party#0
,604157,574191, party#0
,596179,529556, party#0
,620438,511694, party#0
,515612,540643, party#0
,607084,595500, party#0
,624452,584622, party#0
,601376,579831, party#0
,612799,537497, party#0
,605250,573272, party#0
,575440,568511, party#0
,609286,586782, party#0
,562920,559223, party#0
,604294,574368, party#0
,603789,574474, party#0
,569197,559307, party#0
,606809,572101, party#0
,576263,547239, party#0
,606011,569426, party#0
,609796,532982, party#0
,525967,565687, party#0
,604001,573587, party#0
,645464,660478, party#0
,597620,586226, party#0
,649088,575733, party#0
,617717,613939, party#0
,636628,533309, party#0
,605876,550640, party#0
,596891,579476, party#0
,603698,573585, party#0
,671269,590258, party#0
,608557,590278, party#0
,641031,593074, party#0
,559078,570088, party#0
,568570,579335, party#0
,596796,529933, party#0
,602873,527864, party#0
,605100,573307, party#0
,651740,589474, party#0
,690968,555952, party#0
,603445,630598, party#0
,604090,574392, party#0
,600117,539079, party#0
,619445,567491, party#0
,590583,623314, party#0
,634967,579020, party#0
,606933,576409, party#0
,683697,581516, party#0
,616561,619007, party#0
,579712,568354, party#0
,605913,579526, party#0
,605958,573728, party#0
,580048,565009, party#0
,603855,575180, party#0
,577167,617095, party#0
,610980,522819, party#0
,592804,584539, party#0
,637323,549567, party#0
,647103,573853, party#0
,533799,564377, party#0
,622407,583192, party#0
,608768,610525, party#0
,546632,599204, party#0
,696144,548705, party#0
,553038,606418, party#0
,716139,621721, party#0
,589994,610890, party#0
,565483,551512, party#0
,639394,576728, party#0
,628080,562986, party#0
,658103,572250, party#0
,641976,577433, party#0
,601885,573083, party#0
,558817,576255, party#0
,541976,512639, party#0
,631446,561156, party#0
,568546,564911, party#0
,578804,573582, party#0
,594029,586701, party#0
,801539,318482, party#0
,800479,321640, party#0
,797105,316002, party#0
,801323,316240, party#0
,830658,368694, party#0
,808062,337340, party#0
,800865,312968, party#0
,800123,312312, party#0
,801551,320544, party#0
,870801,476330, party#0
,798523,324500, party#0
,801441,323812, party#0
,790395,300024, party#0
,804630,332333, party#0
,796375,309563, party#0
,800565,319364, party#0
,796609,319691, party#0
,802646,317894, party#0
,830450,393096, party#0
,802814,320130, party#0
,803386,318982, party#0
,800447,331643, party#0
,797594,302109, party#0
,795527,315510, party#0
,790932,305223, party#0
,795299,312036, party#0
,799275,324108, party#0
,824822,367091, party#0
,795489,287279, party#0
,797162,306135, party#0
,802853,314938, party#0
,801588,319814, party#0
,811391,343836, party#0
,803780,334441, party#0
,807293,347456, party#0
,824624,381716, party#0
,806626,318966, party#0
,797272,324228, party#0
,798321,319665, party#0
,800667,315995, party#0
,808452,320117, party#0
,797569,321799, party#0
,807401,314610, party#0
,795571,310093, party#0
,806982,316680, party#0
,806511,313841, party#0
,826789,377676, party#0
,807017,330432, party#0
,841928,398948, party#0
,786245,292352, party#0
,790774,303642, party#0
,773023,251826, party#0
,814317,333112, party#0
,799724,318884, party#0
,769876,257669, party#0
,801386,313545, party#0
,838276,395673, party#0
,820258,351165, party#0
,810253,323873, party#0
,832651,373469, party#0
,804190,320706, party#0
,799912,323363, party#0
,803057,331037, party#0
,800444,311497, party#0
,811277,335577, party#0
,813436,360446, party#0
,764997,249477, party#0
,805462,317833, party#0
,801456,320080, party#0
,829529,375007, party#0
,804013,316083, party#0
,804332,319006, party#0
,794956,309980, party#0
,794615,305632, party#0
,801301,316893, party#0
,797009,293194, party#0
,826048,374236, party#0
,802254,320673, party#0
,801482,327644, party#0
,802537,312497, party#0
,804691,332987, party#0
,800655,320227, party#0
,796916,323332, party#0
,765283,249459, party#0
,797178,310439, party#0
,796283,315582, party#0
,801782,318281, party#0
,806192,337849, party#0
,804251,331304, party#0
,799021,326404, party#0
,786234,267976, party#0
,782506,279930, party#0
,794667,315069, party#0
,804408,337683, party#0
,793560,285392, party#0
,813645,328765, party#0
,802431,322048, party#0
,773955,239849, party#0
,800235,316652, party#0
,805035,317469, party#0
,801493,322249, party#0
,801313,300606, party#0
,799197,314215, party#0
,800461,326821, party#0
,826585,366934, party#0
,801183,316191, party#0
,401478,785370, party#0
,369199,734895, party#0
,378563,789670, party#0
,421352,799127, party#0
,414377,771258, party#0
,442979,803024, party#0
,352874,807952, party#0
,419700,793447, party#0
,429586,775621, party#0
,389552,750700, party#0
,404792,749210, party#0
,491614,778997, party#0
,417197,778243, party#0
,420319,794333, party#0
,397688,762902, party#0
,360319,778673, party#0
,446537,828924, party#0
,407694,718592, party#0
,411526,784658, party#0
,481133,781413, party#0
,419721,789724, party#0
,448336,789445, party#0
,417016,774869, party#0
,412109,735920, party#0
,396548,784388, party#0
,440782,782395, party#0
,418410,795929, party#0
,408712,803987, party#0
,460371,780609, party#0
,386436,791388, party#0
,370839,727884, party#0
,402666,814060, party#0
,463768,793154, party#0
,413946,786971, party#0
,424023,737453, party#0
,416019,787562, party#0
,447833,819282, party#0
,441415,780207, party#0
,419227,779215, party#0
,412028,773494, party#0
,459328,805961, party#0
,344915,702496, party#0
,420476,750495, party#0
,397806,749559, party#0
,414317,828815, party#0
,406337,750353, party#0
,414512,793966, party#0
,403890,792420, party#0
,472917,830363, party#0
,418618,811618, party#0
,400598,790903, party#0
,400079,749617, party#0
,386415,801444, party#0
,405714,781619, party#0
,434080,785264, party#0
,430686,844506, party#0
,392185,713763, party#0
,382693,749680, party#0
,430779,770145, party#0
,416855,794023, party#0
,473727,807244, party#0
,415564,784464, party#0
,404359,783919, party#0
,415895,775793, party#0
,436648,859634, party#0
,403852,792473, party#0
,382124,786262, party#0
,383821,808301, party#0
,396276,785999, party#0
,397561,815245, party#0
,385257,791581, party#0
,460942,779073, party#0
,422736,790806, party#0
,385140,796221, party#0
,425796,795608, party#0
,415806,783594, party#0
,391163,811977, party#0
,371779,814715, party#0
,472691,802678, party#0
,366654,802105, party#0
,375997,806621, party#0
,437958,784801, party#0
,435085,791564, party#0
,439793,740773, party#0
,430001,765803, party#0
,427371,819417, party#0
,345692,788190, party#0
,468229,827985, party#0
,442826,795974, party#0
,476144,772131, party#0
,496658,816784, party#0
,357467,797530, party#0
,439514,758221, party#0
,421187,779726, party#0
,394912,755947, party#0
,419520,778231, party#0
,395817,788858, party#0
,422943,804253, party#0
,457554,795861, party#0
