Centroids,828016,235504
,670876,860898
,319756,165741
,672370,586090
,606512,560147
,548260,549145
,399793,403767
,332066,564530
,618738,397594
,508287,177417
,859744,545447
,150549,455191
,327190,818768
,592468,624968
,822535,733398
Data,664159,550946, party#0
,635690,608046, party#0
,572029,518313, party#0
,627968,574625, party#0
,612184,570393, party#0
,591851,569051, party#0
,597551,556737, party#0
,607214,575069, party#0
,625579,551084, party#0
,597428,569940, party#0
,617310,551945, party#0
,582176,630383, party#0
,604973,574773, party#0
,526559,509417, party#0
,657455,567754, party#0
,688015,533535, party#0
,613545,574733, party#0
,605850,533310, party#0
,620438,511694, party#0
,606548,574376, party#0
,616044,533807, party#0
,601376,579831, party#0
,583653,652182, party#0
,611044,571814, party#0
,609286,586782, party#0
,680357,620811, party#0
,611508,503220, party#0
,569197,559307, party#0
,588597,622592, party#0
,601339,571609, party#0
,609796,532982, party#0
,660327,585901, party#0
,613868,585089, party#0
,597620,586226, party#0
,599123,616977, party#0
,567188,560044, party#0
,605876,550640, party#0
,614943,540976, party#0
,598759,582942, party#0
,608557,590278, party#0
,589658,640498, party#0
,566609,537592, party#0
,596796,529933, party#0
,571334,594145, party#0
,585195,555011, party#0
,690968,555952, party#0
,628264,616214, party#0
,600665,638890, party#0
,619445,567491, party#0
,606289,670243, party#0
,593061,579188, party#0
,683697,581516, party#0
,607463,477085, party#0
,600039,557139, party#0
,605958,573728, party#0
,597802,576113, party#0
,599870,591110, party#0
,610980,522819, party#0
,540783,626497, party#0
,611315,560757, party#0
,533799,564377, party#0
,597026,642918, party#0
,658281,582264, party#0
,696144,548705, party#0
,696601,603624, party#0
,557378,567033, party#0
,565483,551512, party#0
,608298,573748, party#0
,595193,576508, party#0
,641976,577433, party#0
,580561,528916, party#0
,594010,570095, party#0
,631446,561156, party#0
,593865,572987, party#0
,592714,553958, party#0
,801539,318482, party#0
,757470,224976, party#0
,797205,313318, party#0
,830658,368694, party#0
,789833,304422, party#0
,803959,315173, party#0
,801551,320544, party#0
,820327,352701, party#0
,803375,311620, party#0
,790395,300024, party#0
,808710,330379, party#0
,814605,354382, party#0
,796609,319691, party#0
,809550,327365, party#0
,800041,318331, party#0
,803386,318982, party#0
,807446,342555, party#0
,765502,240340, party#0
,790932,305223, party#0
,808686,332209, party#0
,798472,322218, party#0
,795489,287279, party#0
,800272,316170, party#0
,813173,354777, party#0
,811391,343836, party#0
,834173,386159, party#0
